url,title,price,location,main_description,full_description,date_listed,last_edited,seller_type,variant,kilometres,transmission,drive_train,fuel_type,colour,air_conditioning,registered,registration_number,first_photo,year,make,model,body_type
https://www.gumtree.com.au/s-ad/welshpool/cars-vans-utes/2019-toyota-landcruiser-prado-gdj150r-gxl-silver-6-speed-sports-automatic-wagon/1258428598,2019 Toyota Landcruiser Prado GDJ150R GXL Silver 6 Speed Sports Automatic Wagon,68999,"170 Welshpool Road Welshpool, WA 6106","2019 Diesel GXL Prado. Save thousands from new and remove any wait times, this could be in your driveway tomorrow. These new Prados are just a dream to drive and this is no exception. This Prado has only travelled 11283 kms with full service history, 2 keys and n/c/w until 2024. Feature packed with competitive finance rates available through our in-house broker. Visit Perths Used Car Superstore for a no pressure test drive today.","2019 Diesel GXL Prado. Save thousands from new and remove any wait times, this could be in your driveway tomorrow. These new Prados are just a dream to drive and this is no exception. This Prado has only travelled 11283 kms with full service history, 2 keys and n/c/w until 2024. Feature packed with competitive finance rates available through our in-house broker. Visit Perths Used Car Superstore for a no pressure test drive today.
",17/10/2020,39 minutes ago,Dealer used,PRADO GXL (PREM INT) (4x4),11283,Automatic,4x4,Diesel,Silver,Yes,Yes,1HDE944,,2019,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/maddington/cars-vans-utes/2018-toyota-landcruiser-prado-gxl-4x4-6-sp-automatic-4d-wagon/1259303078,2018 Toyota Landcruiser Prado Gxl (4x4) 6 Sp Automatic 4d Wagon,60000,"8 Newenden St, Maddington WA","Immaculate condition. Includes a towbar. $60,000 negotiable.","Immaculate condition. Includes a towbar. $60,000 negotiable.
",17/10/2020,41 minutes ago,Private seller,PRADO GXL (4x4),30961,Automatic,4x4,Diesel,White,Yes,Yes,1GOK686,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/rockingham/cars-vans-utes/2016-toyota-landcruiser-prado-gdj150r-my16-gxl-4x4-glacier-white-6-speed-automatic-wagon/1259079586,2016 Toyota Landcruiser Prado GDJ150R MY16 GXL (4x4) Glacier White 6 Speed Automatic Wagon,48990,"75 Dixon Road Rockingham, WA 6168","***STOCK SALE NOW ON***    It is great to have a feeling of certainty, something that only a Toyota dealer can offer. Our dealership is open for all your sales, service and parts needs. This vehicle has passed a 100 point safety and mechanical inspection and is backed by a 3 year 175,000km warranty.   Business buyers may be eligible for up to $150,000 instant asset write off. Please confirm eligibility with your accountant or financial advisor.   Our team can arrange country and interstate delivery to your home OR BUSINESS.  WE OFFER competitive Toyota finance and insurance with flexible terms.  WE also would love to trade your vehicle in. WE are actively looking for all makes and models.  ****INTERNET SPECIAL PRICING****  Enquire now! ","***STOCK SALE NOW ON***    It is great to have a feeling of certainty, something that only a Toyota dealer can offer. Our dealership is open for all your sales, service and parts needs. This vehicle has passed a 100 point safety and mechanical inspection and is backed by a 3 year 175,000km warranty.   Business buyers may be eligible for up to $150,000 instant asset write off. Please confirm eligibility with your accountant or financial advisor.   Our team can arrange country and interstate delivery to your home OR BUSINESS.  WE OFFER competitive Toyota finance and insurance with flexible terms.  WE also would love to trade your vehicle in. WE are actively looking for all makes and models.  ****INTERNET SPECIAL PRICING****  Enquire now! 

",17/10/2020,45 minutes ago,Dealer used,PRADO GXL (4x4),130043,Automatic,4x4,Diesel,White,Yes,,1GJW266,,2016,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/jandakot/cars-vans-utes/2014-toyota-landcruiser-vdj200r-altitude-4x4-white-6-speed-automatic-wagon/1258638659,2014 Toyota Landcruiser VDJ200R Altitude (4x4) White 6 Speed Automatic Wagon,82990,"9 Solomon Road Jandakot, WA 6164",ONE OWNER STILL LIKE NEW WITH SAHARA ARB BAR. REAL CREDIT TO PREVIOUS OWNER COMES IWTH FULL SERVICE HISTORY. HEAPS OF FACTORY EXTRAS INC FRIDGE LEATHER SEATS THE LIST GOES ON.. BE QUICK THESE ARE HARD TO FIND IN THIS CONDITION!! COME CHECK OUT THE AWESOME FINMANCE PACKAGE ON THIS VEHICLE,"ONE OWNER STILL LIKE NEW WITH SAHARA ARB BAR. REAL CREDIT TO PREVIOUS OWNER COMES IWTH FULL SERVICE HISTORY. HEAPS OF FACTORY EXTRAS INC FRIDGE LEATHER SEATS THE LIST GOES ON.. BE QUICK THESE ARE HARD TO FIND IN THIS CONDITION!! COME CHECK OUT THE AWESOME FINMANCE PACKAGE ON THIS VEHICLE
",17/10/2020,45 minutes ago,Dealer used,ALTITUDE (4x4),83000,Automatic,4x4,Diesel,White,Yes,Yes,1HCW448,,2014,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/welshpool/cars-vans-utes/2017-toyota-landcruiser-prado-gdj150r-gxl-blue-6-speed-sports-automatic-wagon/1258428366,2017 Toyota Landcruiser Prado GDJ150R GXL Blue 6 Speed Sports Automatic Wagon,58999,"170 Welshpool Road Welshpool, WA 6106","Well Loved 7 Seater Prado Gxl comes with the unbreakable 2.8 turbo diesel engine. Equipped with: Bull Bar, Winch, Dual Batteries, cruise and traction control, bluetooth, push button start, ducted rear airconditioning, sat nav, reverse camera and sensor, side steps,17 inch alloy wheels and so much more. Done 97830 kms, by one owner with full service history and 2 keys. Trade-ins are welcome and finance is available at great rates with fast approvals by our friendly team. Pristine....","Well Loved 7 Seater Prado Gxl comes with the unbreakable 2.8 turbo diesel engine. Equipped with: Bull Bar, Winch, Dual Batteries, cruise and traction control, bluetooth, push button start, ducted rear airconditioning, sat nav, reverse camera and sensor, side steps,17 inch alloy wheels and so much more. Done 97830 kms, by one owner with full service history and 2 keys. Trade-ins are welcome and finance is available at great rates with fast approvals by our friendly team. Pristine....
",17/10/2020,45 minutes ago,Dealer used,PRADO GXL (4x4),97830,Automatic,4x4,Diesel,Blue,Yes,Yes,1HDK340,,2017,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/midvale/cars-vans-utes/2008-toyota-landcruiser-vdj200r-vx-gold-6-speed-sports-automatic-wagon/1257605062,2008 Toyota Landcruiser VDJ200R VX Gold 6 Speed Sports Automatic Wagon,36990,"161 Great Eastern Highway Midvale, WA 6056","COLOUR CODED BULL BAR!! A/T TYRES, PREMIUM BEIGE INTEROR, ELECTRIC ADJUSTING SEAT, PRICED TO SELL WONT LAST LONG!! OVER 150+ VEHICLEâ€™S IN STOCK LOW MARGINS HIGH GO THE EXTRA MILE WHEN OTHERS DONâ€™T**FIND OUT WHAT YOUR REPAYMENTS COULD BE ON THIS VEHICLE....   Our experienced onsite finance and insurance managers can offer competitive packages with quick and easy approval for instant delivery, Not only will we save you $$$ but you will be in YOUR car SOONER!    **INTERSTATE DELIVERY OPTIONS AVAILABLE**    WHY BUY FROM US? â€“  + Rigorous 130-point Safety & Mechanical Check  + Rewards Program  **T&Câ€™s APPLY**   We can provide a full comprehensive walk around video of the vehicle you have enquired on   **ALL TRADE-INS ACCEPTED**   Please note all our internet specials are FIXED PRICE ONLY and not applicable with any other offer.   Make a FREE call now or simply send through an enquiry to speak with one of our brand ambassadors. We have a very large selection of all makes and models. We are a reputable dealership in the heart of Western Australia. Our dealership is proud of its superior presentation backed by a high degree of business professionalism which which continues to build an enviable reputation for quality and service..   **Please check on enquiry the mileage as vehicles can be test-driven and mileages subsequently changed**   Hot Deal: 100","COLOUR CODED BULL BAR!! A/T TYRES, PREMIUM BEIGE INTEROR, ELECTRIC ADJUSTING SEAT, PRICED TO SELL WONT LAST LONG!! OVER 150+ VEHICLEâ€™S IN STOCK LOW MARGINS HIGH GO THE EXTRA MILE WHEN OTHERS DONâ€™T**FIND OUT WHAT YOUR REPAYMENTS COULD BE ON THIS VEHICLE....   Our experienced onsite finance and insurance managers can offer competitive packages with quick and easy approval for instant delivery, Not only will we save you $$$ but you will be in YOUR car SOONER!    **INTERSTATE DELIVERY OPTIONS AVAILABLE**    WHY BUY FROM US? â€“  + Rigorous 130-point Safety & Mechanical Check  + Rewards Program  **T&Câ€™s APPLY**   We can provide a full comprehensive walk around video of the vehicle you have enquired on   **ALL TRADE-INS ACCEPTED**   Please note all our internet specials are FIXED PRICE ONLY and not applicable with any other offer.   Make a FREE call now or simply send through an enquiry to speak with one of our brand ambassadors. We have a very large selection of all makes and models. We are a reputable dealership in the heart of Western Australia. Our dealership is proud of its superior presentation backed by a high degree of business professionalism which which continues to build an enviable reputation for quality and service..   **Please check on enquiry the mileage as vehicles can be test-driven and mileages subsequently changed**   Hot Deal: 100
",17/10/2020,50 minutes ago,Dealer used,VX (4x4),346312,Automatic,4x4,Diesel,Gold,Yes,,1GOL112,,2008,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/jandakot/cars-vans-utes/2018-toyota-landcruiser-prado-gdj150r-my18-vx-4x4-black-6-speed-automatic-wagon/1258193165,2018 Toyota Landcruiser Prado GDJ150R MY18 VX (4x4) Black 6 Speed Automatic Wagon,79999,"9 Solomon Road Jandakot, WA 6164",2018 Toyota Landcruiser Prado GDJ150R MY18 VX (4x4) Black 6 Speed Automatic Wagon,"2018 Toyota Landcruiser Prado GDJ150R MY18 VX (4x4) Black 6 Speed Automatic Wagon
",17/10/2020,56 minutes ago,Dealer used,PRADO VX (4x4),27415,Automatic,4x4,Diesel,Black,Yes,Yes,1HCW385,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/bayswater/cars-vans-utes/2018-toyota-landcruiser-vdj200r-sahara-silver-6-speed-sports-automatic-wagon/1258193275,2018 Toyota Landcruiser VDJ200R Sahara Silver 6 Speed Sports Automatic Wagon,117990,"374 Guildford Road Bayswater, WA 6053","In exceptional condition and with great low kmâ€™s this Landcruiser Sahara Really is a must see   Our passion for Mazda's is matched only by our desire to provide our customers with an unrivalled level of service, both during and after the sales process. Making us Perthâ€™s most trusted independent Mazda dealership. So, if you're looking to purchase a quality pre-owned vehicle visit our showroom conveniently located just 10 minutes east of the Perth CBD or we can come to you.   With all of our vehicles receiving a full 100-point safety inspection, you can purchase with the utmost confidence. Also receive peace of mind with a complimentary 3 years Mechanical Protection Plan and Roadside Assistance.   All trades are welcomed and we can offer competitive finance packages to assist you with your new purchase.   Interstate transport can easily be arranged for anyone outside of WA.   Third party inspections welcome.","In exceptional condition and with great low kmâ€™s this Landcruiser Sahara Really is a must see   Our passion for Mazda's is matched only by our desire to provide our customers with an unrivalled level of service, both during and after the sales process. Making us Perthâ€™s most trusted independent Mazda dealership. So, if you're looking to purchase a quality pre-owned vehicle visit our showroom conveniently located just 10 minutes east of the Perth CBD or we can come to you.   With all of our vehicles receiving a full 100-point safety inspection, you can purchase with the utmost confidence. Also receive peace of mind with a complimentary 3 years Mechanical Protection Plan and Roadside Assistance.   All trades are welcomed and we can offer competitive finance packages to assist you with your new purchase.   Interstate transport can easily be arranged for anyone outside of WA.   Third party inspections welcome.
",17/10/2020,56 minutes ago,Dealer used,SAHARA (4x4),19016,Automatic,4x4,Diesel,Silver,Yes,,1HDI079,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/jandakot/cars-vans-utes/2018-toyota-landcruiser-vdj200r-my16-vx-4x4-silver-6-speed-automatic-wagon/1259078715,2018 Toyota Landcruiser VDJ200R MY16 VX (4x4) Silver 6 Speed Automatic Wagon,109990,"9 Solomon Road Jandakot, WA 6164","Check out this rig! One owner from new 2018 VX 200srs Landcruiser 4.5L Twin Turbo V8 finished in silver and fitted with lots of tasteful touring mods including Upgraded Suspension with a Lift, Kaymar Rear Bar, ARB Bull Bar, Snorkel, Black Alloy Wheels, and more!","Check out this rig! One owner from new 2018 VX 200srs Landcruiser 4.5L Twin Turbo V8 finished in silver and fitted with lots of tasteful touring mods including Upgraded Suspension with a Lift, Kaymar Rear Bar, ARB Bull Bar, Snorkel, Black Alloy Wheels, and more!
",17/10/2020,2 hours ago,Dealer used,VX (4x4),56000,Automatic,4x4,Diesel,Silver,Yes,Yes,1HDS873,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/jandakot/cars-vans-utes/2019-toyota-landcruiser-vdj200r-lc200-sahara-4x4-white-6-speed-automatic-wagon/1259078179,2019 Toyota Landcruiser VDJ200R LC200 Sahara (4x4) White 6 Speed Automatic Wagon,113990,"9 Solomon Road Jandakot, WA 6164","IMMACULATE SAHARA!! LOW LOW KMS!! Be quick this will not last long, drives and presents like brand new!!! Most popular white on black leather, perfect for the growing family and hard to find in such condition!! Enquire today on the finance specials available on this vehicle!!","IMMACULATE SAHARA!! LOW LOW KMS!! Be quick this will not last long, drives and presents like brand new!!! Most popular white on black leather, perfect for the growing family and hard to find in such condition!! Enquire today on the finance specials available on this vehicle!!
",17/10/2020,2 hours ago,Dealer used,LC200 SAHARA (4x4),53180,Automatic,4x4,Diesel,White,Yes,Yes,1HDS874,,2019,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/baldivis/cars-vans-utes/toyota-prado-vx-2020/1259301182,Toyota Prado VX 2020,82000,"Baldivis, Baldivis Western Australia, Australia","Selling my 2020 VX Prado.Has a huge list of features, some.of which include:Keyless entry18 inch alloys with full size spareBlack leather interior with front heated seatsFront and rear parking sensorsIf you have any questions please feel free to message.","Selling my 2020 VX Prado.Has a huge list of features, some.of which include:Keyless entry18 inch alloys with full size spareBlack leather interior with front heated seatsFront and rear parking sensorsIf you have any questions please feel free to message.
",17/10/2020,2 hours ago,Private seller,PRADO VX (4x4),5800,Automatic,4x4,Diesel,Silver,Yes,Yes,1GZB687,,2020,Toyota,LandCruiser,Wagon
https://www.gumtree.com.au/s-ad/bellevue/cars-vans-utes/2017-toyota-landcruiser-vdj79r-gxl-double-cab-black-5-speed-manual-cab-chassis/1257149925,2017 Toyota Landcruiser VDJ79R GXL Double Cab Black 5 Speed Manual Cab Chassis,109990,"163-169 Great Eastern Highway Bellevue, WA 6056","This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   It will have a full-service history  It will have 2x keys  It will have undergone an independent Car History background check  It may include a statutory warranty, depending on your circumstances  It will have undergone a comprehensive quality inspection by qualified Toyota Technicians  It will offer 1 year of nationwide Toyota Roadside Assist  It will have the option of flexible finance and insurance options available -   The best new cars make the best used cars, so getting a high-quality Toyota at a  price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a  price is an even smarter move.   Enquire TODAY and see for yourself how affordable ACCESS is?? Ask the QUESTION??  This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Ask about TOYOTA ACCESS?.. Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   10 Reasons to Call us today!  5 Star Toyota Dealer  Competitive Flexible Toyota Finance  Toyota Certified Pre-owned vehicles  130pt Safety check on all stock  We want your trade, Obligation Free onsite valuation  Customer satisfaction is our No1 priority  Located in the Metro area just 22mins from the CBD  We deal Nationwide  Too Busy to get to us? We will come to your Home/Office  State of the Art workshop with Toyota trained technicians","This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   It will have a full-service history  It will have 2x keys  It will have undergone an independent Car History background check  It may include a statutory warranty, depending on your circumstances  It will have undergone a comprehensive quality inspection by qualified Toyota Technicians  It will offer 1 year of nationwide Toyota Roadside Assist  It will have the option of flexible finance and insurance options available -   The best new cars make the best used cars, so getting a high-quality Toyota at a  price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a  price is an even smarter move.   Enquire TODAY and see for yourself how affordable ACCESS is?? Ask the QUESTION??  This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Ask about TOYOTA ACCESS?.. Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   10 Reasons to Call us today!  5 Star Toyota Dealer  Competitive Flexible Toyota Finance  Toyota Certified Pre-owned vehicles  130pt Safety check on all stock  We want your trade, Obligation Free onsite valuation  Customer satisfaction is our No1 priority  Located in the Metro area just 22mins from the CBD  We deal Nationwide  Too Busy to get to us? We will come to your Home/Office  State of the Art workshop with Toyota trained technicians
",17/10/2020,2 hours ago,Dealer used,GXL (4x4),82802,Manual,4x4,Diesel,Black,No,,1GQN210,,2017,Toyota,LandCruiser,Ute
